openalex_id,doi,year,type,title,venue,primary_topic,matched_terms,auto_flag,abstract_first_60_words
https://openalex.org/W4388105123,https://doi.org/10.1145/3630098,2023,article,AdaMEC: Towards a Context-adaptive and Dynamically Combinable DNN Deployment Framework for Mobile Edge Computing,ACM Transactions on Sensor Networks,IoT and Edge/Fog Computing,DNN partitioning|adaptive DNN,,"With the rapid development of deep learning, recent research on intelligent and interactive mobile applications (e.g., health monitoring, speech recognition) has attracted extensive attention. And these applications necessitate the mobile edge computing scheme, i.e., offloading partial computation from mobile devices to edge devices for inference acceleration and transmission load reduction. The current practices have relied on collaborative DNN partition and"
https://openalex.org/W4388109852,https://doi.org/10.3390/app132111886,2023,article,Cooperative Computing Offloading Scheme via Artificial Neural Networks for Underwater Sensor Networks,Applied Sciences,Underwater Vehicles and Communication Systems,computation offloading,,"Aiming at the problem of being unable to meet some high computing power, high-precision applications due to the limited capacity of underwater sensor nodes, and the difficulty of low computation power, in this paper, we introduce the edge servers, known as base stations for underwater sensor nodes, and propose a scheme to process the computational tasks based on coalition game"
https://openalex.org/W4388115477,https://doi.org/10.1109/mass58611.2023.00017,2023,conference-paper,N-epitomizer: Enabling Semantic Offloading for Neural Network Inferences,,Advanced Neural Network Applications,slimmable,,"Offloading neural network Inferences from resource- constrained mobile devices to an edge server over wireless networks is becoming more crucial as the neural networks get heavier. To this end, recent studies have tried to make this offloading process more efficient. However, the most fundamental question on extracting and offloading the minimal amount of necessary information that does not degrade the"
https://openalex.org/W4388118259,https://doi.org/10.23919/eusipco58844.2023.10289842,2023,conference-paper,Uncertainty-Informed On-Device Personalisation Using Early Exit Networks on Sensor Signals,,Context-Aware Activity Recognition Systems,early exit,,"As their computational capabilities improve, attention has turned towards deploying deep learning models on edge devices to process the locally generated sensor signals. While these devices remain comparatively resource-constrained, early exit approaches have been shown to reduce the computational demands of on-device model personalisation training, which improves the accuracy and latency of a generalised model by fitting it to a"
https://openalex.org/W4388145809,https://doi.org/10.1109/twc.2023.3327372,2023,article,Accelerating Split Federated Learning Over Wireless Communication Networks,IEEE Transactions on Wireless Communications,Privacy-Preserving Technologies in Data,model partitioning,,"The development of artificial intelligence (AI) provides opportunities for the promotion of deep neural network (DNN)-based applications. However, the large amount of parameters and computational complexity of DNN makes it difficult to deploy it on edge devices which are resource-constrained. An efficient method to address this challenge is model partition/splitting, in which DNN is divided into two parts which are"
https://openalex.org/W4388214770,https://doi.org/10.1109/fpl60245.2023.00064,2023,conference-paper,Bayesian Optimization for Efficient Heterogeneous MPSoC Based DNN Accelerator Runtime Tuning,,Advanced Neural Network Applications,dynamic DNN,,"With the explosive growth of Internet of Things (IoT) devices and applications, deploying Deep Neural Networks (DNNs) on resource-constrained embedded edge devices has become a popular research trend. Because such systems have limited resources, they need to rely on optimising resource utilisation to meet performance requirements. However, for scenarios where the DNN application and workloads are dynamically changing, the offline"
https://openalex.org/W4388229519,https://doi.org/10.1145/3628599,2023,article,Optimal Model Partitioning with Low-Overhead Profiling on the PIM-based Platform for Deep Learning Inference,ACM Transactions on Design Automation of Electronic Systems,Parallel Computing and Optimization Techniques,model partitioning,,"Recently Processing-in-Memory (PIM) has become a promising solution to achieve energy-efficient computation in data-intensive applications by placing computation near or inside the memory. In most Deep Learning (DL) frameworks, a user manually partitions a model’s computational graph (CG) onto the computing devices by considering the devices’ capability and the data transfer. The Deep Neural Network (DNN) models become increasingly complex"
https://openalex.org/W4388426820,https://doi.org/10.1109/spawc53906.2023.10304428,2023,conference-paper,Communication-Efficient Vertically Split Inference via Over-the-Air Computation,,Indoor and Outdoor Localization Technologies,collaborative inference|split inference,,"In this paper, a vertically split neural network based edge-device collaborative inference framework is proposed to deal with the issue that heterogeneous raw data samples are obtained by different devices for an inference task as well as to enhance the feature extraction capability of edge devices. To alleviate the communication overhead caused by transmitting the high-dimensional local feature maps, the"
https://openalex.org/W4388428258,https://doi.org/10.1109/iceee59925.2023.00052,2023,conference-paper,A Deep Reinforcement Learning Approach for DNN Collaborative Inference in Mobile Edge Computing,,Energy Harvesting in Wireless Networks,DNN partitioning|collaborative inference,,"Mobile Edge Computing(MEC) has become a new paradigm to reduce the deep neural network(DNN) inference latency for resource-limited mobile devices by collaborating with edge servers. However, mobile devices' movement makes the collaborative edge site difficult to determine and the limited battery makes the device unable to work continuously. Hence, we propose a DNN collaborative inference framework in MEC, where mobile"
https://openalex.org/W4388561344,https://doi.org/10.1016/j.phycom.2023.102228,2023,article,ADRLO: Adaptive deep reinforcement learning-based offloading for edge computing,Physical Communication,IoT and Edge/Fog Computing,computation offloading,,
https://openalex.org/W4388562012,https://doi.org/10.1109/dasc58513.2023.10311305,2023,conference-paper,Performance Comparison of Deep Learning Networks for Runway Recognition in Small Edge Computing Environment,,Advanced Neural Network Applications,slimmable,,"The purpose of this work is to investigate and compare three popular segmentation networks for runway recognition in a small edge computing environment that has the potential to become a part of avionics in the near future. For the networks, we examine YolactEdge, STDC-seg, and DDRNet, and for the small edge computing environment, we choose NVidia Jetson Orin AGX and"
